ANO;CODIGO_ESCOLA;CODIGO_INEP;CODIGO_DIRETORIA;NOME_DIRETORIA;NOME_ESCOLA;NOME_MUNICIPIO;ANOS_INICIAIS;ANOS_FINAIS
2024;42882;35042882;20507;RIBEIRAO PRETO;ROMUALDO MONTEIRO DE BARROS PROFESSOR;RIBEIRAO PRETO;4,19;1,52
2024;42894;35042894;20509;SAO CARLOS;CONDE DO PINHAL;SAO CARLOS;;4,11
2024;42900;35042900;20511;TAQUARITINGA;JULIO ASCANIO MALLET PROF;ITAPOLIS;6,80;3,49
2024;42936;35042936;20601;BAURU;ARMINDA SBRISSIA IRMA;BAURU;;2,19
2024;42959;35042959;20602;JAU;FRANCISCO FERREIRA DELGADO JUNIOR CONEGO;BARRA BONITA;;3,34
2024;43023;35043023;20702;FERNANDOPOLIS;ARMELINDO FERRARI;FERNANDOPOLIS;;3,60
2024;43047;35043047;20710;SAO JOSE DO RIO PRETO;LEONOR DA SILVA CARRAMONA PROFESSORA;SAO JOSE DO RIO PRETO;;4,52
2024;43059;35043059;20710;SAO JOSE DO RIO PRETO;MARIA GALANTE NORA PROFESSORA;SAO JOSE DO RIO PRETO;;3,58
2024;43102;35043102;20803;BIRIGUI;LYDIA HELENA FRANDSEN STUHR PROFESSORA;BIRIGUI;;2,86
2024;43114;35043114;20804;PENAPOLIS;ESTER EUNICE ALMEIDA FARIA DE OLIVEIRA PROFESSORA;PENAPOLIS;;3,83
2024;43138;35043138;20904;PRESIDENTE PRUDENTE;MARCIO DE SOUZA E MELLO MARECHAL DO AR;ALVARES MACHADO;;
2024;43148;35043148;20904;PRESIDENTE PRUDENTE;PLACIDIO BRAGA NOGUEIRA PROFESSOR;PRESIDENTE PRUDENTE;;4,11
2024;43151;35043151;20904;PRESIDENTE PRUDENTE;CLOTILDE VEIGA DE BARROS PROFESSORA;PRESIDENTE PRUDENTE;;2,23
2024;43205;35043205;21001;ASSIS;JARDIM SAO FRANCISCO;CANDIDO MOTA;5,57;
2024;43230;35043230;21001;ASSIS;MARIA ANGELA BATISTA DIAS PROFA;PARAGUACU PAULISTA;;2,24
2024;43242;35043242;21003;MARILIA;ANTONIO REGINATO PROF;MARILIA;;3,87
2024;43254;35043254;21003;MARILIA;JOSE ALFREDO DE ALMEIDA;MARILIA;;2,53
2024;43278;35043278;21102;REGISTRO;GENI CUNHA;CANANEIA;;2,34
2024;43291;35043291;21102;REGISTRO;JOSE PACHECO LOMBA;REGISTRO;;2,45
2024;43308;35043308;10312;CENTRO OESTE;JOSE AMERICO DE ALMEIDA DOUTOR;SAO PAULO;4,71;
2024;43312;35043312;10403;GUARULHOS NORTE;BOM PASTOR;GUARULHOS;3,49;3,17
2024;43321;35043321;10601;DIADEMA;JOAO DE MELO MACEDO;DIADEMA;;2,52
2024;43333;35043333;10703;ITAPEVI;NERCY AMELIA MARTELINI DAHER PROFESSORA;PIRAPORA DO BOM JESUS;;
2024;43345;35043345;20102;SANTOS;MILTON BORGES YPIRANGA;GUARUJA;;1,61
2024;43357;35043357;20103;SAO VICENTE;ROSELIA BRAGA XAVIER PROFESSORA;ITANHAEM;;1,95
2024;43369;35043369;20301;APIAI;LUIZ PAGLIATO;GUAPIARA;;2,06
2024;43394;35043394;20304;ITAPETININGA;JOSE DA CONCEICAO HOLTZ PROF;ITAPETININGA;;3,58
2024;43412;35043412;20305;ITAPEVA;GERSON DE BARROS MARGARIDO PROFESSOR;ITAPEVA;;4,29
2024;43497;35043497;20308;SOROCABA;ANTONIO CORDEIRO PROFESSOR;SOROCABA;;1,99
2024;43515;35043515;20409;MOGI MIRIM;ROMEU DE CAMPOS VERGAL DEP;SERRA NEGRA;6,24;
2024;43539;35043539;20407;JUNDIAI;OROZIMBO SOSTENA PROFESSOR;JUNDIAI;;2,96
2024;43540;35043540;20501;ARARAQUARA;LUISA ROLFSEN PETRILLI PROFA;ARARAQUARA;4,04;
2024;43552;35043552;20506;JABOTICABAL;JOAO DOMINGOS MADEIRA PROFESSOR;BEBEDOURO;;1,93
2024;43576;35043576;20510;SAO JOAQUIM DA BARRA;PEDRO AMAURI SILVA PROFESSOR;SAO JOAQUIM DA BARRA;5,03;
2024;43588;35043588;20510;SAO JOAQUIM DA BARRA;GRAZIELA MALHEIRO FORTES PROFESSORA;SAO JOAQUIM DA BARRA;;3,11
2024;43597;35043597;20601;BAURU;AZARIAS LEITE;BAURU;;2,35
2024;43631;35043631;20909;MIRANTE DO PARANAPANEMA;PORTO PRIMAVERA;ROSANA;7,50;2,50
2024;43655;35043655;21003;MARILIA;ORACINA CORREA DE MORAES RODINE PROFA;MARILIA;;2,11
2024;43679;35043679;21003;MARILIA;WANDA HELENA TOPPAN NOGUEIRA PROFA;MARILIA;;3,62
2024;43722;35043722;10208;LESTE 4;OSWALDO ARANHA BANDEIRA DE MELLO PROF;SAO PAULO;4,86;
2024;43734;35043734;10210;LESTE 2;MATTATHIAS GOMES DOS SANTOS REV;SAO PAULO;4,35;
2024;43746;35043746;10211;LESTE 3;FRANCISCO DE ASSIS PIRES CORREA PROFESSOR;SAO PAULO;;2,42
2024;43771;35043771;10317;SUL 1;JULIA DELLA CASA PAULA PROFESSORA;SAO PAULO;;3,17
2024;43795;35043795;10501;MOGI DAS CRUZES;JOSE AYUMAR GONCALVES DE MIRANDA PROFESSOR;MOGI DAS CRUZES;;2,30
2024;43825;35043825;10503;ITAQUAQUECETUBA;ESTANCIA PARAISO;ITAQUAQUECETUBA;;2,68
2024;43849;35043849;10602;MAUA;SADA UMEIZAWA PROFESSORA;MAUA;4,34;2,91
2024;43850;35043850;10701;CARAPICUIBA;CARLOS DIAS DE SANT ANNA PROFESSOR;COTIA;;3,66
2024;43862;35043862;10701;CARAPICUIBA;REPUBLICA DA COSTA RICA;COTIA;;2,66
2024;43886;35043886;10703;ITAPEVI;JOSE THEOTONIO DOS SANTOS PROFESSOR;ITAPEVI;;2,65
2024;43916;35043916;20206;TAUBATE;AMACIO MAZZAROPI;TAUBATE;;
2024;43928;35043928;10208;LESTE 4;JORGE DUPRAT FIGUEIREDO;SAO PAULO;;2,48
2024;43936;35043936;10318;SUL 3;MARIO LOPES LEAO DR;SAO PAULO;;2,27
2024;43941;35043941;10318;SUL 3;JACOB THOMAZ ITAPURA DE MIRANDA PROF;SAO PAULO;4,14;
2024;43953;35043953;10314;SUL 2;HERCULANO DE FREITAS PROFESSOR;SAO PAULO;;2,09
2024;43965;35043965;20304;ITAPETININGA;ELISIARIO MARTINS DE MELLO PROF;ITAPETININGA;;3,58
2024;43977;35043977;10501;MOGI DAS CRUZES;JOSE CARLOS PRESTES PROFESSOR;BIRITIBA-MIRIM;;
2024;43989;35043989;10503;ITAQUAQUECETUBA;NANCI CRISTINA DO ESPIRITO SANTO PROFESSORA;POA;;2,40
2024;43990;35043990;10503;ITAQUAQUECETUBA;CICERO ANTONIO DE SA RAMALHO PROFESSOR;ITAQUAQUECETUBA;;5,88
2024;44027;35044027;10317;SUL 1;AMELIA MONCON RAMPONI PROFESSORA;SAO PAULO;4,98;
2024;44040;35044040;20602;JAU;FANNY ALTAFIM MACIEL PROFESSORA;MACATUBA;;3,68
2024;44064;35044064;20601;BAURU;JOSE RANIERI PROF;BAURU;5,53;
2024;44076;35044076;20601;BAURU;MARIA APARECIDA COIMBRA PROFA;PRESIDENTE ALVES;4,05;4,08
2024;44097;35044097;20602;JAU;VICENTE PRADO SENADOR;ITAPUI;;2,72
2024;44106;35044106;20602;JAU;BENEDICTO MONTENEGRO PROFESSOR DOUTOR;JAU;;2,38
2024;44167;35044167;20711;VOTUPORANGA;ENNY TEREZA LONGO FRACARO PROFA;VOTUPORANGA;;2,84
2024;44180;35044180;20710;SAO JOSE DO RIO PRETO;YVETE GABRIEL ATIQUE PROFESSORA;SAO JOSE DO RIO PRETO;;5,18
2024;44261;35044261;10101;NORTE 1;ZORAIDE DE CAMPOS HELU PROFESSORA;SAO PAULO;3,73;2,10
2024;44271;35044271;10205;LESTE 5;NAGIB IZAR;SAO PAULO;4,44;
2024;44283;35044283;10208;LESTE 4;OCTACILIO DE CARVALHO LOPES PROF;SAO PAULO;;3,31
2024;44295;35044295;10208;LESTE 4;ORESTES ROSOLIA PROF;SAO PAULO;;3,07
2024;44301;35044301;10210;LESTE 2;ADOLPHO PLUSKAT PROF;SAO PAULO;4,68;
2024;44313;35044313;10210;LESTE 2;JOAO PRADO MARGARIDO PROF;SAO PAULO;;2,41
2024;44325;35044325;10211;LESTE 3;SALIM FARAH MALUF PROFESSOR;SAO PAULO;3,14;2,42
2024;44337;35044337;10211;LESTE 3;FADLO HAIDAR;SAO PAULO;;2,88
2024;44349;35044349;10210;LESTE 2;WILSON ROBERTO SIMONINI PROF;SAO PAULO;;
2024;44350;35044350;10312;CENTRO OESTE;SAMUEL KLABIN;SAO PAULO;;4,10
2024;44362;35044362;10317;SUL 1;PEDRO CALIL PADIS PROFESSOR;SAO PAULO;5,67;
2024;44374;35044374;10317;SUL 1;JOAO ERNESTO FAGGIN DOUTOR;SAO PAULO;;2,08
2024;44386;35044386;10314;SUL 2;DAVID NASSER JORNALISTA;SAO PAULO;3,99;1,92
2024;44398;35044398;10314;SUL 2;ANTONIO BERNARDES DE OLIVEIRA PROFESSOR;SAO PAULO;;4,02
2024;44404;35044404;10318;SUL 3;DAVID ZEIGER;SAO PAULO;;3,33
2024;44416;35044416;10318;SUL 3;SAVERIO FITTIPALDI;SAO PAULO;4,33;
2024;44428;35044428;10318;SUL 3;AURELIO CAMPOS DEPUTADO;SAO PAULO;4,40;
2024;44436;35044436;10318;SUL 3;CARLOS CATTONY;SAO PAULO;6,63;3,27
2024;44441;35044441;10318;SUL 3;EURIPEDES SIMOES DE PAULA PROF;SAO PAULO;;2,45
2024;44453;35044453;10318;SUL 3;MARIO ARMINANTE PROF;SAO PAULO;3,98;2,21
2024;44465;35044465;10318;SUL 3;ANTONIO PEREIRA LIMA DR;SAO PAULO;;1,52
2024;44490;35044490;21001;ASSIS;JOSE DE SOUZA DR;BORA;;3,10
2024;44568;35044568;21003;MARILIA;SEBASTIAO MONACO VEREADOR;MARILIA;;2,41
2024;44573;35044573;21001;ASSIS;OSWALDO MOREIRA DA SILVA PROF;PALMITAL;;2,99
2024;44600;35044600;20506;JABOTICABAL;OSWALDO SCHIAVON;BEBEDOURO;;2,66
2024;44623;35044623;20506;JABOTICABAL;NELLY BAHDUR CANO PROFESSORA;MONTE ALTO;;2,71
2024;44635;35044635;20512;SERTAOZINHO;MARIA CONCEICAO RODRIGUES SILVA MAGON PROFESSORA;SERTAOZINHO;;3,86
2024;44647;35044647;20507;RIBEIRAO PRETO;ORLANDO VITALIANO VEREADOR;RIBEIRAO PRETO;3,97;1,61
2024;44659;35044659;20507;RIBEIRAO PRETO;OSCAR DE MOURA LACERDA PROFESSOR DOUTOR;RIBEIRAO PRETO;;
2024;44660;35044660;20507;RIBEIRAO PRETO;DOMINGOS JOAO BAPTISTA SPINELLI PROFESSOR DOUTOR;RIBEIRAO PRETO;;2,02
2024;44672;35044672;20501;ARARAQUARA;LAERT JOSE TARALLO MENDES PROF;MATAO;6,11;
2024;44684;35044684;20904;PRESIDENTE PRUDENTE;ARLINDO FANTINI PROFESSOR;PRESIDENTE PRUDENTE;;2,78
2024;44696;35044696;20909;MIRANTE DO PARANAPANEMA;MARIA AUDENIR DE CARVALHO PROFESSORA;ROSANA;;
2024;44748;35044748;10701;CARAPICUIBA;ROBERTO CORTE REAL JORNALISTA;COTIA;;3,67
2024;44817;35044817;10703;ITAPEVI;LUIS DA CAMARA CASCUDO;JANDIRA;;4,40
2024;44830;35044830;10706;TABOAO DA SERRA;EDILA COUTINHO PORFIRIO PROFESSORA;EMBU DAS ARTES;4,59;
2024;44842;35044842;10706;TABOAO DA SERRA;HUGO CAROTINI;EMBU DAS ARTES;3,69;2,16
2024;44854;35044854;10702;ITAPECERICA DA SERRA;ANTONIO FLORENTINO;ITAPECERICA DA SERRA;;3,66
2024;44878;35044878;10702;ITAPECERICA DA SERRA;OLIVIA DE FARIA NOGUEIRA;EMBU-GUACU;;2,13
2024;44885;35044885;10706;TABOAO DA SERRA;FRANCISCO VICENTE LOPES GONCALVES PROFESSOR;TABOAO DA SERRA;;3,38
2024;44891;35044891;10702;ITAPECERICA DA SERRA;BAIRRO DAS PALMEIRAS;JUQUITIBA;;5,54
2024;44921;35044921;10703;ITAPEVI;MYRTHES THEREZINHA ASSAD VILLELA PROFA;BARUERI;;
2024;44933;35044933;10703;ITAPEVI;MARIO JOAQUIM ESCOBAR DE ANDRADE;BARUERI;;
2024;44945;35044945;10401;CAIEIRAS;JOSE CARLOS DA SILVA JUNIOR;CAIEIRAS;;3,17
2024;44957;35044957;10401;CAIEIRAS;VINCENZO LOBASSI;FRANCISCO MORATO;;2,52
2024;44982;35044982;10501;MOGI DAS CRUZES;CLAUDIO ABRAHAO PROFESSOR;MOGI DAS CRUZES;;2,69
2024;45007;35045007;10503;ITAQUAQUECETUBA;CARMEN NETTO DOS SANTOS PROFESSORA;ITAQUAQUECETUBA;;2,40
2024;45019;35045019;10503;ITAQUAQUECETUBA;KAKUNOSUKE HASEGAWA;ITAQUAQUECETUBA;;2,13
2024;45056;35045056;10602;MAUA;ESPERANCA DE OLIVEIRA SAAVEDRA DONA;MAUA;5,10;
2024;45068;35045068;10602;MAUA;MAHATMA GHANDI;MAUA;6,40;
2024;45073;35045073;10602;MAUA;DIVA GOMES DOS SANTOS PROFESSORA;MAUA;5,25;
2024;45081;35045081;10602;MAUA;MARIA APARECIDA DAMO FERREIRA;MAUA;6,18;4,51
2024;45093;35045093;10602;MAUA;VILA MARQUESA DE SANTOS;RIBEIRAO PIRES;6,43;
2024;45100;35045100;21102;REGISTRO;DINORAH SILVA DOS SANTOS PROFESSORA;CANANEIA;;2,88
2024;45123;35045123;20208;CARAGUATATUBA;IDALINA DO AMARAL GRACA;UBATUBA;;2,29
2024;45147;35045147;20208;CARAGUATATUBA;ANTONIO ALVES BERNARDINO;CARAGUATATUBA;;3,38
2024;45160;35045160;20103;SAO VICENTE;AIDA LEDA BAUER DAVIES PROFESSORA;MONGAGUA;;
2024;45172;35045172;20103;SAO VICENTE;JOSE BATISTA CAMPOS;PERUIBE;;2,14
2024;45196;35045196;20103;SAO VICENTE;MAGALI ALONSO PROFESSORA;PRAIA GRANDE;;2,58
2024;45226;35045226;20302;AVARE;EMILIO IMMOOS PADRE;AVARE;;1,93
2024;45251;35045251;20304;ITAPETININGA;EZEQUIEL CASTANHO PROF;GUAREI;;3,46
2024;45275;35045275;20313;ITARARE;ESTHER CARPINELLI RIBAS PROFESSORA;ITARARE;;3,19
2024;45287;35045287;20306;ITU;ROGERIO LAZARO TOCCHETON PROF;ITU;;4,46
2024;45299;35045299;20307;SAO ROQUE;NAZARIA CIPRIANO DE FREITAS;IBIUNA;;3,46
2024;45329;35045329;20310;VOTORANTIM;CLEMENTINO VIEIRA CORDEIRO;PIEDADE;;2,81
2024;45378;35045378;20202;GUARATINGUETA;DINAH MOTTA RUNHA PROFA;GUARATINGUETA;;3,25
2024;45408;35045408;20204;PINDAMONHANGABA;ISMENIA MONTEIRO DE OLIVEIRA PROFESSORA;PINDAMONHANGABA;;5,05
2024;45412;35045412;20207;JACAREI;ALCINA MORAES SALLES PROFA;JACAREI;;3,35
